zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length
14431,417-003-8SB-LNK,FTE,,America/New_York,SR-417,South,417-003_8-NB-VDS,Unknown,FDOT,Radar,28.3460300,-81.5118090,,65,60,
14448,417-040-2SB-LNK,FTE,,America/New_York,SR-417,South,417-040_2-SB-VDS,Unknown,FDOT,Radar,28.6419960,-81.2408330,,65,60,
14451,417-051-0SB-LNK,FTE,,America/New_York,SR-417,South,417-051_0-SB-VDS,Unknown,FDOT,Radar,28.7742900,-81.2933570,,65,60,
14452,417-049-4SB-LNK,FTE,,America/New_York,SR-417,South,417-049_4-NB-VDS,Unknown,FDOT,Radar,28.7614540,-81.2700210,,55,60,
14453,417-048-4SB-LNK,FTE,,America/New_York,SR-417,South,417-048_4-SB-VDS,Unknown,FDOT,Radar,28.7502170,-81.2661870,,65,60,
14454,417-042-6SB-LNK,FTE,,America/New_York,SR-417,South,417-042_6-NB-VDS,Unknown,FDOT,Radar,28.6741170,-81.2258780,,55,60,
14455,417-038-1SB-LNK,FTE,,America/New_York,SR-417,South,417-038_1-NB-VDS,Unknown,FDOT,Radar,28.6180610,-81.2584000,,65,60,
14457,417-037-7SB-LNK,FTE,,America/New_York,SR-417,South,417-037_7-NB-VDS,Unknown,FDOT,Radar,28.6121840,-81.2582370,,65,60,
14459,417-039-2SB-LNK,FTE,,America/New_York,SR-417,South,417-039_2-NB-VDS,Unknown,FDOT,Radar,28.6268860,-81.2484410,,65,60,
14461,417-038-5SB-LNK,FTE,,America/New_York,SR-417,South,417-038_5-SB-VDS,Unknown,FDOT,Radar,28.6238550,-81.2567920,,65,60,
14463,417-041-3SB-LNK,FTE,,America/New_York,SR-417,South,417-041_3-NB-VDS,Unknown,FDOT,Radar,28.6560090,-81.2319650,,65,60,
14465,417-040-6SB-LNK,FTE,,America/New_York,SR-417,South,417-040_6-NB-VDS,Unknown,FDOT,Radar,28.6472170,-81.2368430,,65,60,
14467,417-039-7SB-LNK,FTE,,America/New_York,SR-417,South,417-039_7-NB-VDS,Unknown,FDOT,Radar,28.6343120,-81.2435180,,65,60,
14469,417-043-3SB-LNK,FTE,,America/New_York,SR-417,South,417-043_3-SB-VDS,Unknown,FDOT,Radar,28.6841440,-81.2267140,,65,60,
14471,417-042-9SB-LNK,FTE,,America/New_York,SR-417,South,417-042_9-NB-VDS,Unknown,FDOT,Radar,28.6777260,-81.2256450,,65,60,
14473,417-042-2SB-LNK,FTE,,America/New_York,SR-417,South,417-042_2-SB-VDS,Unknown,FDOT,Radar,28.6682210,-81.2276650,,65,60,
14475,417-041-6SB-LNK,FTE,,America/New_York,SR-417,South,417-041_6-NB-VDS,Unknown,FDOT,Radar,28.6604840,-81.2300590,,55,60,
14478,417-044-5SB-LNK,FTE,,America/New_York,SR-417,South,417-044_5-NB-VDS,Unknown,FDOT,Radar,28.7010440,-81.2328130,,55,60,
14480,417-044-1SB-LNK,FTE,,America/New_York,SR-417,South,417-044_1-NB-VDS,Unknown,FDOT,Radar,28.6953190,-81.2296570,,65,60,
14482,417-046-5SB-LNK,FTE,,America/New_York,SR-417,South,417-046_5-NB-VDS,Unknown,FDOT,Radar,28.7273470,-81.2473910,,65,60,
14484,417-046-0SB-LNK,FTE,,America/New_York,SR-417,South,417-046_0-NB-VDS,Unknown,FDOT,Radar,28.7209220,-81.2436720,,65,60,
14485,417-047-9SB-LNK,FTE,,America/New_York,SR-417,South,417-047_9-NB-VDS,Unknown,FDOT,Radar,28.7443910,-81.2605200,,65,60,
14486,417-047-9NB-LNK,FTE,,America/New_York,SR-417,South,417-047_9-NB-VDS,Unknown,FDOT,Radar,28.7443910,-81.2605200,,65,60,
14487,417-047-5SB-LNK,FTE,,America/New_York,SR-417,South,417-047_5-SB-VDS,Unknown,FDOT,Radar,28.7389010,-81.2556980,,65,60,
14489,417-047-0SB-LNK,FTE,,America/New_York,SR-417,South,417-047_0-SB-VDS,Unknown,FDOT,Radar,28.7332810,-81.2518140,,65,60,
14491,417-053-5SB-LNK,FTE,,America/New_York,SR-417,South,417-053_5-NB-VDS,Unknown,FDOT,Radar,28.8003100,-81.3132910,,65,60,
14498,417-051-5SB-LNK,FTE,,America/New_York,SR-417,South,417-051_5-SB-VDS,Unknown,FDOT,Radar,28.7788420,-81.2986420,,65,60,
14500,417-002-9SB-LNK,FTE,,America/New_York,SR-417,South,417-002_9-NB-VDS,Unknown,FDOT,Radar,28.3356490,-81.5204870,,65,60,
14513,417-038-1SB-LNK,FTE,,America/New_York,SR-417,South,417-038_1-NB-VDS,Unknown,FDOT,Radar,28.6178290,-81.2584660,,65,60,
16133,417-005-1MD-S-LNK,FTE,,America/New_York,SR-417,South,417-005_1-MD-SB-VDS,Unknown,FDOT,Radar,28.3511790,-81.4917570,,55,60,
16136,417-042-6SB-LNK,FTE,,America/New_York,SR-417,South,417-042_6-NB-VDS,Unknown,FDOT,Radar,28.6741170,-81.2258780,,55,60,
16195,417-001-0MD-S-LNK,FTE,,America/New_York,SR-417,South,417-001_0-MD-S-VDS,Unknown,FDOT,Radar,28.3264910,-81.5469420,,60,60,
16197,417-004-2SB-LNK,FTE,,America/New_York,SR-417,South,417-004_2-SB-VDS,Unknown,FDOT,Radar,28.3482240,-81.5064020,,60,60,
16198,417-041-3SB-LNK,FTE,,America/New_York,SR-417,South,417-041_3-SB-VDS,Unknown,FDOT,Radar,28.6559800,-81.2331550,,55,60,
16201,417-044-5SB-LNK,FTE,,America/New_York,SR-417,South,417-044_5-SB-VDS,Unknown,FDOT,Radar,28.7008180,-81.2332810,,55,60,
16475,417-039-2SB-A-LNK,FTE,,America/New_York,SR-417,South,417-039_2-NB-A-VDS,Unknown,FDOT,Radar,28.6268860,-81.2484410,,60,60,
16608,417-054-6SB-S-LNK,FTE,,America/New_York,SR-417,South,417-054_6-SB-VDS,Unknown,FDOT,Radar,28.7978550,-81.3313680,,60,60,
3881,429005.5NBTT-link1,FTE,,America/New_York,SR-429,North,429-005_5-NB-TT,Unknown,FDOT,AVI,28.3464320,-81.6159070,,65,60,2.3000000
3884,429002.8NBTT-link1,FTE,,America/New_York,SR-429,North,429-002_8-NB-TT,Unknown,FDOT,AVI,28.3088550,-81.6071930,,65,60,2.7000000
3943,429010-4NB-LNK,FTE,,America/New_York,SR-429,North,429-010_3-SB-VDS,Unknown,FDOT,Radar,28.4121230,-81.6289340,,65,60,
3951,429010-9NB-LNK,FTE,,America/New_York,SR-429,North,429-010_9-SB-VDS,Unknown,FDOT,Radar,28.4193850,-81.6323860,,65,60,
3958,429-005-5NB-LNK,FTE,,America/New_York,SR-429,North,429-005_5-NB-VDS,Unknown,FDOT,Radar,28.3464620,-81.6159070,,65,60,
4002,429001-7NB-LNK,FTE,,America/New_York,SR-429,North,429-001_7-NB-VDS,Unknown,FDOT,Radar,28.2950210,-81.6020000,,65,60,
4005,429-001-2NB-LNK,FTE,,America/New_York,SR-429,North,429-001_2-NB-VDS,Unknown,FDOT,Radar,28.2895620,-81.5978000,,65,60,
4020,429002-7NB-LNK,FTE,,America/New_York,SR-429,North,429-002_7-NB-VDS,Unknown,FDOT,Radar,28.3081270,-81.6071810,,65,60,
5377,429006-7NB-LNK,FTE,,America/New_York,SR-429,North,429-006_7-NB-VDS,Unknown,FDOT,Radar,28.3627300,-81.6102610,,65,60,
5388,429004-2NB-LNK,FTE,,America/New_York,SR-429,North,429-004_2-SB-VDS,Unknown,FDOT,Radar,28.3267800,-81.6149700,,65,60,
5390,429-003-6NB-LNK,FTE,,America/New_York,SR-429,North,429-003_6-NB-VDS,Unknown,FDOT,Radar,28.3202850,-81.6099170,,65,60,
5394,429005-1NB-LNK,FTE,,America/New_York,SR-429,North,429-005_1-NB-VDS,Unknown,FDOT,Radar,28.3397250,-81.6155680,,65,60,
5401,429004-6NB-LNK,FTE,,America/New_York,SR-429,North,429-004_5-SB-VDS,Unknown,FDOT,Radar,28.3330000,-81.6155390,,65,60,
5415,429007-8NB-LNK,FTE,,America/New_York,SR-429,North,429-007_8-NB-VDS,Unknown,FDOT,Radar,28.3785540,-81.6115050,,65,60,
5419,429-007-2NB-LNK,FTE,,America/New_York,SR-429,North,429-007_2-SB-VDS,Unknown,FDOT,Radar,28.3707260,-81.6103570,,65,60,
5576,429009-4NB-LNK,FTE,,America/New_York,SR-429,North,429-009_4-SB-VDS,Unknown,FDOT,Radar,28.3988470,-81.6221450,,65,60,
5577,429009-9NB-LNK,FTE,,America/New_York,SR-429,North,429-009-9NBVD,Unknown,FDOT,Radar,28.4063350,-81.6252460,,65,60,
5581,429-008-2NB-LNK,FTE,,America/New_York,SR-429,North,429-008_2-SB-VDS,Unknown,FDOT,Radar,28.3848880,-81.6150760,,65,60,
5587,429008-8NB-LNK,FTE,,America/New_York,SR-429,North,429-008_8-SB-VDS,Unknown,FDOT,Radar,28.3916510,-81.6185440,,65,60,
5618,429003-1NB-LNK,FTE,,America/New_York,SR-429,North,429-003_1-NB-VDS,Unknown,FDOT,Radar,28.3132560,-81.6072270,,65,60,
5682,429007.8NBTT-link1,FTE,,America/New_York,SR-429,North,429-007_8-NB-TT,Unknown,FDOT,AVI,28.3785540,-81.6115050,,65,60,3.1000000
13970,429009-9NB-LNK,FTE,,America/New_York,SR-429,North,429-009_9-NB-VDS,Unknown,FDOT,Radar,28.4061160,-81.6258200,,65,60,
14410,429-006-2NB-LNK,FTE,,America/New_York,SR-429,North,429-006_2-SB-VDS,Unknown,FDOT,Radar,28.3558700,-81.6133130,,65,60,
14411,429-005-4NB-LNK,FTE,,America/New_York,SR-429,North,429-005_4-SB-N-VDS,Unknown,FDOT,Radar,28.3441410,-81.6164440,,65,60,
14412,429-002-1NB-LNK,FTE,,America/New_York,SR-429,North,429-002_1-SB-VDS,Unknown,FDOT,Radar,28.3012170,-81.6072060,,65,60,
14413,429-001-6NB-LNK,FTE,,America/New_York,SR-429,North,429-001_6-MD-N-VDS,Unknown,FDOT,Radar,28.2950210,-81.6020000,,65,60,
14414,429-003-0NB-LNK,FTE,,America/New_York,SR-429,North,429-003_0-NB-VDS,Unknown,FDOT,Radar,28.3132560,-81.6072270,,65,60,
14416,429-006-6NB-LNK,FTE,,America/New_York,SR-429,North,429-006_6-NB-VDS,Unknown,FDOT,Radar,28.3627300,-81.6102610,,65,60,
14417,429-005-0NB-LNK,FTE,,America/New_York,SR-429,North,429-005_0-NB-VDS,Unknown,FDOT,Radar,28.3397250,-81.6155680,,65,60,
14418,429-004-1NB-LNK,FTE,,America/New_York,SR-429,North,429-004_1-SB-VDS,Unknown,FDOT,Radar,28.3267800,-81.6149700,,65,60,
14419,429-007-7NB-LNK,FTE,,America/New_York,SR-429,North,429-007_7-NB-VDS,Unknown,FDOT,Radar,28.3785540,-81.6115050,,65,60,
14420,429-010-8NB-LNK,FTE,,America/New_York,SR-429,North,429-010_8-SB-VDS,Unknown,FDOT,Radar,28.4193850,-81.6323860,,65,60,
14421,429-009-3NB-LNK,FTE,,America/New_York,SR-429,North,429-009_3-SB-VDS,Unknown,FDOT,Radar,28.3988470,-81.6221450,,65,60,
14422,429-008-7NB-LNK,FTE,,America/New_York,SR-429,North,429-008_7-SB-VDS,Unknown,FDOT,Radar,28.3916510,-81.6185440,,65,60,
14423,429-009-9NB-LNK,FTE,,America/New_York,SR-429,North,429-009_9-SB-VDS,Unknown,FDOT,Radar,28.4061160,-81.6258200,,65,60,
14512,429-003-6NB-LNK,FTE,,America/New_York,SR-429,North,429-003_6-NB-VDS,Unknown,FDOT,Radar,28.3202850,-81.6099170,,65,60,
15247,429-009-9NB-LNK,FTE,,America/New_York,SR-429,North,429-009_8-SB-N-VDS,Unknown,FDOT,Radar,28.4062360,-81.6253280,,65,60,
16205,429-005-4NB-LNK,FTE,,America/New_York,SR-429,North,429-005_4-SB-VDS,Unknown,FDOT,Radar,28.3465010,-81.6163580,,55,60,
16206,429-007-7NB-LNK,FTE,,America/New_York,SR-429,North,429-007_7-NB-VDS,Unknown,FDOT,Radar,28.3785540,-81.6115050,,55,60,
17092,429-009-8NB-LNK,FTE,,America/New_York,SR-429,North,429-009_8-SB-VDS,Unknown,FDOT,Radar,28.4061160,-81.6258200,,65,60,
3942,429010-4SB-LNK,FTE,,America/New_York,SR-429,South,429-010_3-SB-VDS,Unknown,FDOT,Radar,28.4121230,-81.6289340,,65,60,
3950,429010-9SB-LNK,FTE,,America/New_York,SR-429,South,429-010_9-SB-VDS,Unknown,FDOT,Radar,28.4193850,-81.6323860,,65,60,
3964,429-005-5SB-LNK,FTE,,America/New_York,SR-429,South,429-005_4-SB-VDS,Unknown,FDOT,Radar,28.3465010,-81.6163580,,65,60,
4006,429-001-2SB-LNK,FTE,,America/New_York,SR-429,South,429-001_2-NB-VDS,Unknown,FDOT,Radar,28.2895620,-81.5978000,,65,60,
4021,429002-7SB-LNK,FTE,,America/New_York,SR-429,South,429-002_7-NB-VDS,Unknown,FDOT,Radar,28.3081270,-81.6071810,,65,60,
4073,429001.7SBTT-link1,FTE,,America/New_York,SR-429,South,429-001_7-SB-TT,Unknown,FDOT,AVI,28.2950960,-81.6026060,,65,60,0.8000000
4074,429005.5SBTT-link1,FTE,,America/New_York,SR-429,South,429-005_5-SB-TT,Unknown,FDOT,AVI,28.3463300,-81.6164450,,65,60,3.8000000
5327,429009-9SB-LNK,FTE,,America/New_York,SR-429,South,429-009_9-SB-VDS,Unknown,FDOT,Radar,28.4061160,-81.6258200,,65,60,
5378,429006-7SB-LNK,FTE,,America/New_York,SR-429,South,429-006_7-NB-VDS,Unknown,FDOT,Radar,28.3627300,-81.6102610,,65,60,
5387,429004-2SB-LNK,FTE,,America/New_York,SR-429,South,429-004_2-SB-VDS,Unknown,FDOT,Radar,28.3267800,-81.6149700,,65,60,
5391,429-003-6SB-LNK,FTE,,America/New_York,SR-429,South,429-003_6-NB-VDS,Unknown,FDOT,Radar,28.3202850,-81.6099170,,65,60,
5395,429005-1SB-LNK,FTE,,America/New_York,SR-429,South,429-005_1-NB-VDS,Unknown,FDOT,Radar,28.3397250,-81.6155680,,65,60,
5400,429004-6SB-LNK,FTE,,America/New_York,SR-429,South,429-004_5-SB-VDS,Unknown,FDOT,Radar,28.3330000,-81.6155390,,65,60,
5418,429-007-2SB-LNK,FTE,,America/New_York,SR-429,South,429-007_2-SB-VDS,Unknown,FDOT,Radar,28.3707260,-81.6103570,,65,60,
5461,429007-8SB-LNK,FTE,,America/New_York,SR-429,South,429-007_8-SB-VDS,Unknown,FDOT,Radar,28.3785310,-81.6119950,,65,60,
5575,429009-4SB-LNK,FTE,,America/New_York,SR-429,South,429-009_4-SB-VDS,Unknown,FDOT,Radar,28.3988470,-81.6221450,,65,60,
